round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s
4,2,0.902337,0.769740,0.860092,0.861649,0.000000,0.522124,0.789474,0.240000,0.152294,0.000000,0,0,0,N/A,0.00
4,3,1.321673,0.596267,0.149489,0.688366,0.096573,0.931870,0.618705,0.308668,0.217252,0.000000,0,0,0,N/A,0.00
4,4,0.957310,0.757662,0.827384,0.903829,0.104628,0.571888,0.915952,0.264368,0.109510,0.000000,0,0,0,N/A,0.00
4,5,1.833623,0.164494,0.083055,0.116684,0.098300,0.734513,0.134831,0.275126,0.281690,0.000000,0,0,0,N/A,0.00
4,6,1.118428,0.600535,0.442529,0.661822,0.034483,0.762346,0.988329,0.355556,0.377139,0.000000,0,0,0,N/A,0.00
4,7,1.013675,0.688308,0.820630,0.496094,0.084142,0.158311,0.960000,0.178218,0.171901,0.000000,0,0,0,N/A,0.00
4,8,1.043393,0.715911,0.664518,0.868214,0.118705,0.775378,0.974611,0.245810,0.287405,0.000000,0,0,0,N/A,0.00
4,9,1.144949,0.619594,0.645249,0.786656,0.093532,0.739774,0.894217,0.235294,0.327449,0.000000,0,0,0,N/A,0.00
4,10,0.982557,0.734805,0.824813,0.771583,0.100559,0.546744,0.949065,0.246347,0.107366,0.000000,0,0,0,N/A,0.00
4,MEAN,1.131745,0.632710,0.613352,0.681613,0.081664,0.614338,0.803930,0.260494,0.232040,0.000000,0,,N/A,N/A,388.67
5,1,0.805556,0.769869,0.899536,0.644737,0.086957,0.519337,0.922156,0.265193,0.384926,0.466165,0,0,0,N/A,0.00
5,2,0.701255,0.877356,0.939414,0.865090,0.000000,0.646967,0.920213,0.240000,0.299824,0.448276,0,0,0,N/A,0.00
5,3,1.103565,0.610810,0.177116,0.701237,0.102246,0.944829,0.896970,0.310559,0.274074,0.192593,0,0,0,N/A,0.00
5,4,0.795331,0.830934,0.901887,0.915476,0.108434,0.679317,0.905051,0.259887,0.244186,0.178218,0,0,0,N/A,0.00
5,5,1.615614,0.171468,0.097643,0.116142,0.100796,0.854962,0.526316,0.276549,0.293578,0.050000,0,0,0,N/A,0.00
5,6,0.950757,0.605371,0.563804,0.643558,0.033898,0.837838,0.938950,0.382979,0.402355,0.024691,0,0,0,N/A,0.00
5,7,0.814323,0.774347,0.903887,0.489564,0.090323,0.253061,0.929050,0.174757,0.281915,0.282828,0,0,0,N/A,0.00
5,8,0.895381,0.755295,0.765068,0.877716,0.122083,0.856465,0.940550,0.250000,0.378109,0.000000,0,0,0,N/A,0.00
5,9,0.978282,0.664042,0.736358,0.784225,0.102868,0.823417,0.938843,0.231405,0.369937,0.476190,0,0,0,N/A,0.00
5,10,0.783742,0.816775,0.903092,0.780834,0.100279,0.669285,0.931309,0.253638,0.275862,0.109290,0,0,0,N/A,0.00
5,MEAN,0.944381,0.687627,0.688781,0.681858,0.084788,0.708548,0.884941,0.264497,0.320477,0.222825,0,,N/A,N/A,401.14
6,1,0.674543,0.823828,0.943114,0.645123,0.295652,0.808511,0.936170,0.273224,0.423430,0.553191,0,0,0,N/A,0.00
6,2,0.560328,0.932501,0.976417,0.864489,0.070175,0.864529,0.940217,0.240000,0.390135,0.578947,0,0,0,N/A,0.00
6,3,0.983896,0.650966,0.202970,0.713429,0.312329,0.950551,0.896970,0.309623,0.349206,0.244604,0,0,0,N/A,0.00
6,4,0.670223,0.882680,0.944269,0.918258,0.298812,0.881273,0.906883,0.259887,0.403292,0.230769,0,0,0,N/A,0.00
6,5,1.447431,0.247119,0.113864,0.120224,0.308561,0.898396,0.833333,0.272829,0.366792,0.050000,0,0,0,N/A,0.00
6,6,0.887187,0.616794,0.608038,0.644448,0.149533,0.917431,0.938377,0.355556,0.415186,0.032787,0,0,0,N/A,0.00
6,7,0.670620,0.834257,0.942992,0.500971,0.311475,0.584906,0.930295,0.178218,0.387692,0.365385,0,0,0,N/A,0.00
6,8,0.804791,0.780851,0.808353,0.879590,0.307692,0.934194,0.940550,0.241758,0.395397,0.000000,0,0,0,N/A,0.00
6,9,0.872249,0.704485,0.786800,0.788967,0.310881,0.921277,0.940397,0.230453,0.414696,0.535948,0,0,0,N/A,0.00
6,10,0.645665,0.867783,0.940469,0.781915,0.254630,0.877049,0.931983,0.250000,0.390476,0.129730,0,0,0,N/A,0.00
6,MEAN,0.821693,0.734126,0.726729,0.685741,0.261974,0.863812,0.919518,0.261155,0.393630,0.272136,0,,N/A,N/A,396.26
7,1,0.648799,0.783551,0.909501,0.649398,0.220588,0.539326,0.939024,0.255556,0.423347,0.553191,0,0,0,N/A,0.00
7,2,0.529962,0.890983,0.948370,0.864489,0.048193,0.664062,0.940217,0.240000,0.385650,0.578947,0,0,0,N/A,0.00
7,3,0.983398,0.659214,0.204947,0.715144,0.319293,0.957689,0.925000,0.308668,0.325991,0.244604,0,0,0,N/A,0.00
7,4,0.650343,0.848468,0.913586,0.918532,0.277686,0.699140,0.912424,0.264368,0.368000,0.230769,0,0,0,N/A,0.00
7,5,1.534074,0.248484,0.107861,0.122407,0.319328,0.845771,0.909091,0.275126,0.334270,0.050000,0,0,0,N/A,0.00
7,6,0.840092,0.614530,0.589681,0.646434,0.141732,0.866779,0.939237,0.355556,0.419133,0.032787,0,0,0,N/A,0.00
7,7,0.661485,0.791766,0.913035,0.499033,0.279570,0.248996,0.932796,0.178218,0.341463,0.365385,0,0,0,N/A,0.00
7,8,0.774873,0.771048,0.781609,0.882038,0.305772,0.860140,0.941385,0.245810,0.414634,0.000000,0,0,0,N/A,0.00
7,9,0.854533,0.694341,0.763099,0.790909,0.318450,0.846813,0.941957,0.235294,0.421735,0.535948,0,0,0,N/A,0.00
7,10,0.630072,0.827433,0.910050,0.788204,0.252723,0.676012,0.932657,0.246347,0.352941,0.129730,0,0,0,N/A,0.00
7,MEAN,0.810763,0.712982,0.704174,0.687659,0.248334,0.720473,0.931379,0.260494,0.378716,0.272136,0,,N/A,N/A,391.13
8,1,0.575307,0.833820,0.957532,0.651753,0.298701,0.827586,0.867925,0.289963,0.477288,0.747475,0,0,0,N/A,0.00
8,2,0.469784,0.935430,0.980092,0.866295,0.067416,0.894737,0.855072,0.156863,0.456897,0.708333,0,0,0,N/A,0.00
8,3,0.848568,0.688300,0.246216,0.768238,0.412658,0.959168,0.652542,0.389091,0.254181,0.454545,0,0,0,N/A,0.00
8,4,0.567713,0.892516,0.953454,0.926550,0.361371,0.902589,0.897196,0.348624,0.431655,0.333333,0,0,0,N/A,0.00
8,5,1.279037,0.315949,0.138960,0.140811,0.412525,0.887728,0.126582,0.362004,0.339341,0.307692,0,0,0,N/A,0.00
8,6,0.770316,0.643445,0.756826,0.648231,0.149068,0.941392,0.950283,0.054187,0.464083,0.037267,0,0,0,N/A,0.00
8,7,0.569100,0.844814,0.953559,0.533058,0.345178,0.626263,0.938144,0.242857,0.384401,0.500000,0,0,0,N/A,0.00
8,8,0.688156,0.802381,0.852763,0.890041,0.391304,0.943734,0.947099,0.313433,0.440777,0.000000,0,0,0,N/A,0.00
8,9,0.754401,0.728377,0.843064,0.800767,0.407553,0.937829,0.926677,0.271605,0.446556,0.655172,0,0,0,N/A,0.00
8,10,0.547508,0.879203,0.949525,0.812903,0.310757,0.895769,0.920765,0.367942,0.346457,0.235294,0,0,0,N/A,0.00
8,MEAN,0.706989,0.756424,0.763199,0.703865,0.315653,0.881680,0.808229,0.279657,0.404163,0.397911,0,,N/A,N/A,379.93
9,1,0.680664,0.732667,0.862928,0.681188,0.277778,0.377210,0.870270,0.232932,0.406709,0.734694,0,0,0,N/A,0.00
9,2,0.529516,0.827433,0.904124,0.854827,0.051282,0.494186,0.855072,0.200000,0.386179,0.699301,0,0,0,N/A,0.00
9,3,0.914674,0.681789,0.203422,0.747134,0.454936,0.950993,0.660944,0.343396,0.283333,0.454545,0,0,0,N/A,0.00
9,4,0.634891,0.802708,0.872950,0.906376,0.390533,0.546945,0.897196,0.292929,0.267081,0.333333,0,0,0,N/A,0.00
9,5,1.515713,0.322317,0.108215,0.146245,0.454334,0.717300,0.128205,0.350175,0.370588,0.307692,0,0,0,N/A,0.00
9,6,0.918795,0.602284,0.526603,0.669151,0.111588,0.778788,0.950566,0.096000,0.412527,0.037267,0,0,0,N/A,0.00
9,7,0.652433,0.759303,0.875326,0.539823,0.385714,0.148325,0.938144,0.276423,0.380952,0.500000,0,0,0,N/A,0.00
9,8,0.777475,0.743042,0.746032,0.870865,0.432065,0.776025,0.947099,0.245902,0.323827,0.000000,0,0,0,N/A,0.00
9,9,0.864493,0.674319,0.723375,0.799593,0.449405,0.734930,0.929577,0.224784,0.390175,0.643478,0,0,0,N/A,0.00
9,10,0.623030,0.786322,0.870496,0.802314,0.347015,0.520646,0.920765,0.341556,0.366667,0.235294,0,0,0,N/A,0.00
9,MEAN,0.811168,0.693218,0.669347,0.701752,0.335465,0.604535,0.809784,0.260410,0.358804,0.394561,0,,N/A,N/A,418.70
10,1,0.478569,0.854727,0.986366,0.712963,0.351759,0.945813,0.876574,0.392727,0.443363,0.916667,0,0,0,N/A,0.00
10,2,0.371135,0.949694,0.991393,0.889207,0.186667,0.951740,0.855263,0.250000,0.436123,0.921569,0,0,0,N/A,0.00
10,3,0.732947,0.789451,0.418760,0.923913,0.633810,0.959898,0.639405,0.596774,0.312796,0.866667,0,0,0,N/A,0.00
10,4,0.470130,0.927584,0.980358,0.968229,0.601583,0.943299,0.930314,0.529551,0.337255,0.857143,0,0,0,N/A,0.00
10,5,1.087156,0.544876,0.300623,0.301790,0.619739,0.897098,0.137931,0.617179,0.353430,1.000000,0,0,0,N/A,0.00
10,6,0.718938,0.653118,0.912334,0.702259,0.142857,0.951852,0.988898,0.048576,0.442334,0.666667,0,0,0,N/A,0.00
10,7,0.456615,0.893639,0.982599,0.684350,0.582809,0.837838,0.977833,0.450000,0.394286,0.944444,0,0,0,N/A,0.00
10,8,0.616064,0.839314,0.929588,0.926676,0.584653,0.953488,0.975450,0.410619,0.412412,0.000000,0,0,0,N/A,0.00
10,9,0.669563,0.773225,0.927992,0.865672,0.619413,0.951872,0.932551,0.332971,0.433121,0.876712,0,0,0,N/A,0.00
10,10,0.434613,0.931354,0.980809,0.906475,0.507719,0.938511,0.955901,0.724537,0.374429,1.000000,0,0,0,N/A,0.00
10,MEAN,0.603573,0.815698,0.841082,0.788153,0.483101,0.933141,0.827012,0.435293,0.393955,0.804987,0,,N/A,N/A,459.82
11,1,0.597922,0.773098,0.904139,0.701195,0.357616,0.478207,0.874372,0.173134,0.395464,0.901408,0,0,0,N/A,0.00
11,2,0.452971,0.884233,0.943847,0.877802,0.172414,0.617733,0.855263,0.126984,0.383442,0.921569,0,0,0,N/A,0.00
11,3,0.837082,0.703712,0.217432,0.841419,0.506713,0.953365,0.639405,0.338920,0.240000,0.866667,0,0,0,N/A,0.00
11,4,0.559403,0.854740,0.912024,0.937246,0.488095,0.656502,0.930314,0.267281,0.285714,0.857143,0,0,0,N/A,0.00
11,5,1.399149,0.344603,0.115573,0.203720,0.496549,0.748899,0.137931,0.335893,0.318339,1.000000,0,0,0,N/A,0.00
11,6,0.826145,0.617925,0.602269,0.683057,0.132653,0.831715,0.988898,0.038462,0.388070,0.666667,0,0,0,N/A,0.00
11,7,0.579990,0.808393,0.906385,0.604317,0.465558,0.202614,0.977833,0.248175,0.367347,0.944444,0,0,0,N/A,0.00
11,8,0.700419,0.777525,0.786955,0.897482,0.474483,0.835787,0.975450,0.196721,0.330724,0.000000,0,0,0,N/A,0.00
11,9,0.783085,0.704885,0.770112,0.834323,0.497409,0.803975,0.932551,0.170306,0.381229,0.876712,0,0,0,N/A,0.00
11,10,0.539456,0.839614,0.906669,0.862034,0.418605,0.625899,0.955901,0.333952,0.340081,1.000000,0,0,0,N/A,0.00
11,MEAN,0.727562,0.730873,0.706540,0.744260,0.401010,0.675470,0.826792,0.222983,0.343041,0.803461,0,,N/A,N/A,466.58
12,1,0.470171,0.843812,0.974988,0.725796,0.363636,0.943489,0.876574,0.257143,0.402282,0.916667,0,0,0,N/A,0.00
12,2,0.344936,0.949822,0.990686,0.895803,0.271186,0.950783,0.855263,0.151261,0.407080,0.921569,0,0,0,N/A,0.00
12,3,0.700351,0.773605,0.287016,0.958704,0.670449,0.957468,0.639405,0.482663,0.333333,0.866667,0,0,0,N/A,0.00
12,4,0.442075,0.925873,0.968467,0.973609,0.667526,0.937260,0.930314,0.388350,0.338843,0.857143,0,0,0,N/A,0.00
12,5,1.106978,0.490146,0.168338,0.378029,0.656600,0.816229,0.137931,0.475987,0.341353,1.000000,0,0,0,N/A,0.00
12,6,0.739524,0.634390,0.821705,0.710481,0.133333,0.950092,0.988898,0.029110,0.397427,0.666667,0,0,0,N/A,0.00
12,7,0.435557,0.888625,0.968453,0.709497,0.642570,0.815789,0.977833,0.344186,0.311526,0.944444,0,0,0,N/A,0.00
12,8,0.597566,0.830562,0.884840,0.934337,0.624130,0.952258,0.975450,0.294872,0.369453,0.000000,0,0,0,N/A,0.00
12,9,0.660069,0.762814,0.877385,0.874526,0.656404,0.945917,0.932551,0.213333,0.395939,0.876712,0,0,0,N/A,0.00
12,10,0.414210,0.917904,0.964493,0.929101,0.557823,0.932476,0.955901,0.516517,0.416290,1.000000,0,0,0,N/A,0.00
12,MEAN,0.591144,0.801755,0.790637,0.808988,0.524366,0.920176,0.827012,0.315342,0.371353,0.804987,0,,N/A,N/A,442.29
13,1,0.454455,0.856726,0.987792,0.733150,0.327731,0.945813,0.876574,0.400000,0.446750,0.916667,0,0,0,N/A,0.00
13,2,0.347726,0.950331,0.992218,0.894238,0.200000,0.952915,0.855263,0.246154,0.437768,0.921569,0,0,0,N/A,0.00
13,3,0.639314,0.804862,0.431779,0.954397,0.682977,0.959411,0.639405,0.600398,0.353535,0.866667,0,0,0,N/A,0.00
13,4,0.433965,0.932288,0.982098,0.970316,0.674157,0.940874,0.930314,0.530516,0.355731,0.857143,0,0,0,N/A,0.00
13,5,0.961275,0.583687,0.319536,0.370732,0.674000,0.876289,0.137931,0.614943,0.386517,1.000000,0,0,0,N/A,0.00
13,6,0.698278,0.649208,0.915013,0.716811,0.114173,0.951852,0.988898,0.048900,0.435754,0.666667,0,0,0,N/A,0.00
13,7,0.417978,0.902085,0.983588,0.723647,0.657480,0.837838,0.977833,0.446809,0.410714,0.944444,0,0,0,N/A,0.00
13,8,0.571602,0.843165,0.934155,0.931959,0.631579,0.953488,0.975450,0.408377,0.411178,0.000000,0,0,0,N/A,0.00
13,9,0.623584,0.781233,0.932487,0.878246,0.655090,0.947817,0.932551,0.330490,0.446184,0.876712,0,0,0,N/A,0.00
13,10,0.399734,0.935795,0.982410,0.926829,0.564356,0.933476,0.955901,0.731876,0.400000,1.000000,0,0,0,N/A,0.00
13,MEAN,0.554791,0.823938,0.846108,0.810032,0.518154,0.929977,0.827012,0.435846,0.408413,0.804987,0,,N/A,N/A,452.14
14,1,0.592566,0.793851,0.910184,0.740955,0.360976,0.534075,0.874372,0.207885,0.444293,0.901408,0,0,0,N/A,0.00
14,2,0.426038,0.900025,0.953681,0.885221,0.237288,0.670866,0.855263,0.150943,0.426829,0.921569,0,0,0,N/A,0.00
14,3,0.765070,0.737139,0.219718,0.936667,0.636653,0.948371,0.639405,0.342105,0.283333,0.866667,0,0,0,N/A,0.00
14,4,0.523306,0.871133,0.922042,0.947575,0.642105,0.698292,0.930314,0.285714,0.273810,0.857143,0,0,0,N/A,0.00
14,5,1.327580,0.424803,0.116499,0.381944,0.626638,0.647619,0.137931,0.342829,0.378495,1.000000,0,0,0,N/A,0.00
14,6,0.876517,0.638403,0.563673,0.724913,0.121655,0.850993,0.988898,0.060759,0.445142,0.666667,0,0,0,N/A,0.00
14,7,0.531854,0.836105,0.915989,0.719764,0.619835,0.234848,0.977833,0.259542,0.393064,0.944444,0,0,0,N/A,0.00
14,8,0.682608,0.790828,0.791522,0.912429,0.595041,0.853179,0.975450,0.222222,0.354015,0.000000,0,0,0,N/A,0.00
14,9,0.769416,0.727710,0.771608,0.863357,0.615578,0.821791,0.932551,0.198473,0.410639,0.876712,0,0,0,N/A,0.00
14,10,0.504959,0.859536,0.918335,0.901194,0.528169,0.674419,0.955901,0.341556,0.393574,1.000000,0,0,0,N/A,0.00
14,MEAN,0.699992,0.757953,0.708325,0.801402,0.498394,0.693445,0.826792,0.241203,0.380319,0.803461,0,,N/A,N/A,428.38
15,1,0.440115,0.863028,0.986819,0.724068,0.303502,0.945813,0.876574,0.454167,0.503664,0.904110,0,0,0,N/A,0.00
15,2,0.342365,0.949694,0.990812,0.893246,0.141414,0.951740,0.855263,0.288288,0.476987,0.921569,0,0,0,N/A,0.00
15,3,0.608026,0.808986,0.443649,0.956026,0.692191,0.959919,0.639405,0.604040,0.369668,0.866667,0,0,0,N/A,0.00
15,4,0.422967,0.932858,0.981315,0.970954,0.667485,0.940874,0.930314,0.547215,0.425373,0.857143,0,0,0,N/A,0.00
15,5,0.887198,0.603396,0.335069,0.366242,0.689703,0.885417,0.137931,0.630587,0.450925,1.000000,0,0,0,N/A,0.00
15,6,0.667330,0.674830,0.921093,0.709038,0.115672,0.951852,0.988898,0.064373,0.499024,0.666667,0,0,0,N/A,0.00
15,7,0.401223,0.904460,0.983346,0.723647,0.651341,0.837838,0.977833,0.475472,0.468927,0.944444,0,0,0,N/A,0.00
15,8,0.552557,0.851217,0.936385,0.931538,0.644951,0.953488,0.975450,0.444444,0.461538,0.000000,0,0,0,N/A,0.00
15,9,0.601299,0.792178,0.934972,0.873150,0.658865,0.949840,0.932551,0.375303,0.500707,0.876712,0,0,0,N/A,0.00
15,10,0.382269,0.935541,0.981900,0.923890,0.561514,0.935484,0.955901,0.737705,0.455357,1.000000,0,0,0,N/A,0.00
15,MEAN,0.530535,0.831619,0.849536,0.807180,0.512664,0.931226,0.827012,0.462159,0.461217,0.803731,0,,N/A,N/A,425.60
16,1,0.467558,0.860569,0.981185,0.743928,0.374429,0.946078,0.874372,0.341667,0.494624,0.888889,0,0,0,N/A,0.00
16,2,0.354214,0.953006,0.992316,0.895544,0.214286,0.950783,0.855263,0.258621,0.469602,0.921569,0,0,0,N/A,0.00
16,3,0.609658,0.795094,0.344262,0.959350,0.693239,0.958987,0.639405,0.547847,0.410811,0.866667,0,0,0,N/A,0.00
16,4,0.432814,0.933001,0.975148,0.974506,0.688691,0.941176,0.930314,0.487106,0.422311,0.857143,0,0,0,N/A,0.00
16,5,0.972896,0.552001,0.217220,0.376013,0.691989,0.857143,0.137931,0.540912,0.430746,1.000000,0,0,0,N/A,0.00
16,6,0.705436,0.665260,0.844278,0.720055,0.139013,0.951852,0.988898,0.042945,0.475876,0.666667,0,0,0,N/A,0.00
16,7,0.428034,0.898390,0.974565,0.713483,0.674510,0.826667,0.977833,0.365217,0.424242,0.944444,0,0,0,N/A,0.00
16,8,0.563340,0.844390,0.900593,0.934126,0.661470,0.953488,0.975450,0.344227,0.451741,0.000000,0,0,0,N/A,0.00
16,9,0.621625,0.783636,0.899536,0.878929,0.677071,0.945917,0.932551,0.275862,0.481858,0.876712,0,0,0,N/A,0.00
16,10,0.402519,0.928562,0.973310,0.926984,0.585284,0.932476,0.955901,0.627346,0.488688,1.000000,0,0,0,N/A,0.00
16,MEAN,0.555809,0.821391,0.810241,0.812292,0.539998,0.926457,0.826792,0.383175,0.455050,0.802209,0,,N/A,N/A,393.21
17,1,0.540621,0.813067,0.940889,0.737346,0.371134,0.523161,0.874372,0.379531,0.502344,0.888889,0,0,0,N/A,0.00
17,2,0.439538,0.904356,0.958858,0.901306,0.272727,0.656901,0.855263,0.258621,0.489451,0.921569,0,0,0,N/A,0.00
17,3,0.618202,0.786412,0.319892,0.963563,0.657662,0.956588,0.639405,0.564761,0.416667,0.866667,0,0,0,N/A,0.00
17,4,0.499466,0.896507,0.940729,0.976803,0.665789,0.702961,0.930314,0.517045,0.464000,0.857143,0,0,0,N/A,0.00
17,5,0.975216,0.529109,0.197397,0.380032,0.648079,0.776256,0.137931,0.560049,0.428152,1.000000,0,0,0,N/A,0.00
17,6,0.696246,0.665466,0.792004,0.717835,0.146465,0.844007,0.988898,0.051802,0.490306,0.666667,0,0,0,N/A,0.00
17,7,0.508111,0.846925,0.935343,0.721127,0.651731,0.229630,0.977833,0.408511,0.415430,0.944444,0,0,0,N/A,0.00
17,8,0.585635,0.832487,0.866412,0.937343,0.628505,0.860140,0.975450,0.380342,0.475814,0.000000,0,0,0,N/A,0.00
17,9,0.645844,0.767218,0.861069,0.881471,0.640100,0.838041,0.932551,0.301736,0.497833,0.876712,0,0,0,N/A,0.00
17,10,0.478851,0.881614,0.937794,0.927292,0.538732,0.668716,0.955901,0.646277,0.453333,1.000000,0,0,0,N/A,0.00
17,MEAN,0.598773,0.792316,0.775039,0.814412,0.522092,0.705640,0.826792,0.406867,0.463333,0.802209,0,,N/A,N/A,449.32
18,1,0.416058,0.861799,0.988644,0.718667,0.404494,0.945813,0.876574,0.408922,0.468259,0.916667,0,0,0,N/A,0.00
18,2,0.315383,0.954407,0.993868,0.894321,0.279070,0.952915,0.855263,0.251969,0.454545,0.921569,0,0,0,N/A,0.00
18,3,0.606889,0.797916,0.407108,0.961228,0.656234,0.958682,0.639405,0.599198,0.373737,0.866667,0,0,0,N/A,0.00
18,4,0.403387,0.935852,0.982678,0.976213,0.655126,0.940874,0.930314,0.540284,0.425703,0.857143,0,0,0,N/A,0.00
18,5,0.915559,0.570194,0.291073,0.365891,0.651062,0.865140,0.137931,0.624406,0.404317,1.000000,0,0,0,N/A,0.00
18,6,0.647725,0.668759,0.910380,0.706397,0.170088,0.951852,0.988898,0.053704,0.479391,0.666667,0,0,0,N/A,0.00
18,7,0.384391,0.901029,0.982868,0.712707,0.639175,0.837838,0.977833,0.458182,0.407080,0.944444,0,0,0,N/A,0.00
18,8,0.539888,0.850166,0.929308,0.934029,0.633452,0.952258,0.975450,0.421818,0.462302,0.000000,0,0,0,N/A,0.00
18,9,0.591233,0.785505,0.924429,0.873457,0.647655,0.946809,0.932551,0.353604,0.478873,0.876712,0,0,0,N/A,0.00
18,10,0.358931,0.938460,0.983493,0.926471,0.558719,0.933476,0.955901,0.741259,0.460870,1.000000,0,0,0,N/A,0.00
18,MEAN,0.517944,0.826409,0.839385,0.806938,0.529508,0.928566,0.827012,0.445334,0.441508,0.804987,0,,N/A,N/A,413.74
19,1,0.395249,0.873636,0.990167,0.752268,0.368932,0.958838,0.938202,0.424779,0.537705,0.901408,0,0,0,N/A,0.00
19,2,0.295124,0.957590,0.994842,0.906433,0.333333,0.964680,0.931707,0.210526,0.506276,0.921569,0,0,0,N/A,0.00
19,3,0.547234,0.822878,0.442882,0.968215,0.680655,0.973000,0.846939,0.596459,0.533333,0.866667,0,0,0,N/A,0.00
