round,client,loss,accuracy,Normal,SQL_injection,Uploading,Backdoor,Port_Scanning,XSS,Password,Fingerprinting,norm_guard_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent_cumulative,round_time_s,dp_full_run_target_epsilon,dp_per_round_target_epsilon_deprecated,dp_noise_multiplier,krum_scores_byzantine_mean,krum_scores_honest_mean,krum_score_ratio,nan_this_round
3,7,1.217906,0.610927,0.831464,0.169381,0.091185,0.000000,0.000000,0.174174,0.297329,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,8,1.404283,0.486315,0.523382,0.183761,0.091054,0.000000,0.000000,0.085470,0.641957,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,9,2.009298,0.333741,0.429587,0.120301,0.033333,0.000000,0.000000,0.000000,0.544578,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,10,1.576892,0.266600,0.308634,0.153846,0.075949,0.000000,0.000000,0.085106,0.485419,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,MEAN,1.669862,0.348388,0.408518,0.140074,0.070596,0.000000,0.000000,0.114776,0.395472,0.000000,0,,N/A,N/A,166.94,N/A,N/A,N/A,N/A,N/A,N/A,0
4,1,0.993381,0.770499,0.871212,0.903039,0.170213,0.000000,0.539007,0.266075,0.200000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,2,1.748231,0.342905,0.499182,0.851675,0.181818,0.000000,0.298551,0.153846,0.265487,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,3,1.474172,0.335033,0.148276,0.616708,0.210526,0.000000,0.068182,0.254335,0.322289,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,4,1.192368,0.505913,0.712963,0.166172,0.228571,0.000000,0.462428,0.281250,0.356808,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,5,1.378627,0.501961,0.395210,0.493506,0.264151,0.000000,0.830935,0.263158,0.387097,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,6,1.046747,0.810056,0.000000,0.956403,0.142857,0.000000,0.864865,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,7,0.814782,0.875886,0.952008,0.869506,0.194313,0.000000,0.954740,0.277620,0.268293,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,8,1.231527,0.414495,0.584871,0.413553,0.219444,0.000000,0.585987,0.208000,0.299372,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,9,1.584416,0.403423,0.581633,0.727273,0.210526,0.000000,0.000000,0.300000,0.323699,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,10,0.998657,0.739437,0.662453,0.787402,0.235714,0.000000,0.986685,0.085106,0.342432,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,MEAN,1.246291,0.569961,0.540781,0.678524,0.205813,0.000000,0.559138,0.208939,0.276548,0.000000,0,,N/A,N/A,134.52,N/A,N/A,N/A,N/A,N/A,N/A,0
5,1,0.950124,0.750802,0.845267,0.901288,0.247934,0.000000,0.707071,0.266075,0.258065,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,2,1.827968,0.345158,0.400273,0.822989,0.482759,0.000000,0.492537,0.153846,0.252427,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,3,1.352093,0.354698,0.153571,0.600698,0.493506,0.000000,0.111111,0.253602,0.313846,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,4,1.169537,0.586509,0.758415,0.148936,0.518460,0.000000,0.672269,0.276923,0.392523,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,5,1.357783,0.509804,0.346154,0.461538,0.569343,0.000000,0.890269,0.263158,0.381579,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,6,0.968275,0.839851,0.000000,0.960651,0.514286,0.000000,0.887640,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,7,0.787755,0.859911,0.939199,0.870182,0.300885,0.000000,0.965950,0.274510,0.286008,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,8,1.157967,0.468141,0.652654,0.391466,0.485261,0.000000,0.825688,0.191176,0.301923,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,9,1.621712,0.418093,0.519685,0.714286,0.444444,0.000000,0.000000,0.300000,0.329268,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,10,0.924819,0.756036,0.702479,0.776718,0.507375,0.000000,0.971264,0.080000,0.376528,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,MEAN,1.211803,0.588900,0.531770,0.664875,0.456425,0.000000,0.652380,0.205929,0.289217,0.000000,0,,N/A,N/A,155.46,N/A,N/A,N/A,N/A,N/A,N/A,0
6,1,0.830543,0.770499,0.857543,0.905172,0.333333,0.416667,0.684685,0.266075,0.214286,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,2,1.469571,0.574324,0.490969,0.832558,0.552381,0.566334,0.771536,0.153846,0.235294,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,3,1.375755,0.383103,0.154399,0.613365,0.531469,0.550265,0.187500,0.253602,0.279874,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,4,1.064300,0.621989,0.765812,0.161383,0.544453,0.559322,0.792079,0.272727,0.348259,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,5,1.225334,0.619608,0.423453,0.475610,0.592593,0.558704,0.960499,0.256410,0.337838,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,6,0.890193,0.843575,0.000000,0.960651,0.492754,0.444444,0.864865,0.000000,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,7,0.687737,0.869742,0.943541,0.878551,0.372372,0.476190,0.959657,0.275281,0.246023,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,8,1.176406,0.475805,0.635739,0.412311,0.507058,0.621849,0.793103,0.192593,0.276167,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,9,1.392442,0.559902,0.576923,0.733138,0.500000,0.537170,0.000000,0.300000,0.349398,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,10,0.906580,0.769115,0.707819,0.790291,0.564706,0.000000,0.987377,0.081633,0.318766,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,MEAN,1.101886,0.648766,0.555620,0.676303,0.499112,0.473095,0.700130,0.205217,0.260590,0.000000,0,,N/A,N/A,141.89,N/A,N/A,N/A,N/A,N/A,N/A,0
7,1,0.782404,0.829592,0.892069,0.905172,0.356436,0.429752,0.684685,0.740306,0.484848,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,2,1.171881,0.569820,0.476965,0.828704,0.442623,0.580508,0.789272,0.219780,0.333333,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,3,1.114700,0.565914,0.465909,0.613555,0.588235,0.557895,0.193548,0.701183,0.419075,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,4,0.946395,0.615856,0.858954,0.154696,0.549296,0.559322,0.800000,0.205567,0.530973,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,5,1.009015,0.657516,0.533937,0.472727,0.594203,0.558704,0.960499,0.522523,0.443038,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,6,0.880267,0.847300,0.000000,0.960651,0.485714,0.444444,0.864865,0.095238,0.117647,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,7,0.693333,0.837886,0.926743,0.876981,0.388974,0.476190,0.958834,0.341709,0.441093,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,8,1.017074,0.517626,0.871421,0.406160,0.533027,0.633333,0.800000,0.186695,0.422282,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,9,1.175832,0.563570,0.595833,0.728863,0.490196,0.547619,0.000000,0.269663,0.460674,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,10,0.810284,0.789738,0.893701,0.783446,0.591045,0.000000,0.987377,0.274336,0.475524,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,MEAN,0.960119,0.679482,0.651553,0.673096,0.501975,0.478777,0.703908,0.355700,0.412849,0.000000,0,,N/A,N/A,124.61,N/A,N/A,N/A,N/A,N/A,N/A,0
8,1,0.702569,0.826386,0.899781,0.903874,0.387097,0.480000,0.684685,0.595447,0.214286,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8,2,1.018744,0.600225,0.521360,0.828704,0.537037,0.607069,0.777358,0.210526,0.269231,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8,3,1.184735,0.461034,0.236915,0.620192,0.595420,0.587629,0.193548,0.460674,0.334855,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8,4,0.910609,0.643452,0.847970,0.156425,0.561185,0.600823,0.800000,0.208000,0.419048,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8,5,0.975986,0.641830,0.486692,0.484472,0.592593,0.592885,0.960499,0.297297,0.402597,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8,6,0.831074,0.849162,0.000000,0.960651,0.527778,0.444444,0.864865,0.153846,0.000000,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8,7,0.586955,0.881841,0.964992,0.880215,0.399361,0.500000,0.958834,0.403727,0.309572,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8,8,1.034863,0.507773,0.789272,0.413523,0.550459,0.661290,0.800000,0.147465,0.336652,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8,9,1.070810,0.586797,0.634799,0.737463,0.520833,0.571429,0.000000,0.315789,0.388235,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8,10,0.790820,0.784708,0.836834,0.788760,0.592814,0.000000,0.987377,0.213333,0.373134,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8,MEAN,0.910717,0.678321,0.621861,0.677428,0.526458,0.504557,0.702717,0.300611,0.304761,0.000000,0,,N/A,N/A,140.03,N/A,N/A,N/A,N/A,N/A,N/A,0
9,1,0.671316,0.865323,0.936103,0.906475,0.253165,0.492063,0.684685,0.829694,0.387097,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9,2,0.982781,0.608108,0.534926,0.846336,0.427586,0.618557,0.774436,0.274510,0.348624,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9,3,1.051116,0.557902,0.491429,0.623188,0.547619,0.602041,0.193548,0.656489,0.412192,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9,4,0.872482,0.661410,0.899590,0.158192,0.575261,0.606557,0.800000,0.245614,0.543860,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9,5,0.937770,0.674510,0.586047,0.484472,0.573333,0.609375,0.960499,0.525253,0.452830,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9,6,0.821292,0.856611,0.000000,0.961957,0.560000,0.444444,0.864865,0.105263,0.222222,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9,7,0.592114,0.881841,0.967221,0.881113,0.329025,0.434783,0.958834,0.578082,0.425856,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9,8,0.960111,0.545216,0.916246,0.412109,0.573593,0.682540,0.800000,0.193467,0.418395,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9,9,1.015289,0.603912,0.674847,0.748503,0.461538,0.581395,0.000000,0.317460,0.469274,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9,10,0.780269,0.801308,0.945591,0.788760,0.601124,0.000000,0.987377,0.279793,0.453901,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9,MEAN,0.868454,0.705614,0.695200,0.681110,0.490224,0.507176,0.702424,0.400562,0.413425,0.000000,0,,N/A,N/A,97.08,N/A,N/A,N/A,N/A,N/A,N/A,0
10,1,0.673005,0.837838,0.915228,0.887906,0.236686,0.933333,0.804598,0.627907,0.242424,0.600000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,2,0.814766,0.858671,0.913928,0.850123,0.453333,0.944328,0.842553,0.134831,0.330275,0.421053,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,3,1.172408,0.531682,0.317343,0.630491,0.515789,0.937984,0.333333,0.508167,0.374817,0.857143,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,4,0.836779,0.703460,0.884965,0.189831,0.625000,0.919255,0.879121,0.206107,0.453704,0.666667,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,5,0.901858,0.737255,0.736842,0.506849,0.593548,0.927711,0.947137,0.200000,0.450000,0.500000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,6,0.780112,0.856611,0.000000,0.941341,0.538462,0.833333,0.940476,0.111111,0.242424,0.722222,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,7,0.567896,0.862369,0.954193,0.871005,0.316916,0.666667,0.967684,0.444118,0.348071,0.400000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,8,1.012222,0.544121,0.803896,0.436024,0.603142,0.917197,0.927835,0.171073,0.378378,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,9,0.912111,0.756724,0.889488,0.756410,0.476190,0.916519,0.000000,0.273973,0.409091,0.800000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,10,0.786265,0.777666,0.833058,0.792300,0.627968,0.666667,0.973362,0.193182,0.411348,0.428571,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,MEAN,0.845742,0.746640,0.724894,0.686228,0.498704,0.866299,0.761610,0.287047,0.364053,0.539566,0,,N/A,N/A,140.99,N/A,N/A,N/A,N/A,N/A,N/A,0
11,1,0.674909,0.799359,0.882876,0.911466,0.245399,0.939227,0.703704,0.369610,0.142857,0.833333,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,2,0.756641,0.869369,0.902628,0.864734,0.489510,0.948745,0.743682,0.074074,0.333333,0.750000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,3,1.279452,0.474144,0.220513,0.648101,0.535519,0.934363,0.181818,0.297872,0.341906,0.857143,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,4,0.822545,0.695138,0.830492,0.182410,0.619942,0.919255,0.800000,0.235294,0.446512,0.857143,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,5,0.871124,0.745098,0.648936,0.503311,0.567742,0.934132,0.966527,0.178571,0.389610,0.714286,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,6,0.721676,0.886406,0.000000,0.958791,0.567568,0.833333,0.941176,0.000000,0.320000,0.850000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,7,0.541249,0.860951,0.941248,0.887723,0.341629,0.681818,0.958834,0.283925,0.314741,1.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,8,1.062744,0.530107,0.697333,0.441020,0.608290,0.894410,0.760331,0.146032,0.351895,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,9,0.895558,0.756724,0.857143,0.772586,0.487395,0.924162,0.000000,0.146341,0.385965,1.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,10,0.760428,0.791247,0.756024,0.806807,0.646900,0.666667,0.991549,0.113636,0.400966,0.705882,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,MEAN,0.838633,0.740854,0.673719,0.697695,0.510989,0.867611,0.704762,0.184536,0.342779,0.756779,0,,N/A,N/A,92.41,N/A,N/A,N/A,N/A,N/A,N/A,0
12,1,0.554124,0.901970,0.962584,0.938111,0.306011,0.934066,0.723810,0.845272,0.437500,0.923077,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12,2,0.657225,0.877252,0.928349,0.872340,0.564706,0.947699,0.817460,0.250000,0.333333,0.928571,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12,3,0.910900,0.595776,0.661538,0.664731,0.440433,0.934363,0.214286,0.658718,0.400000,0.857143,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12,4,0.702440,0.785370,0.941610,0.406504,0.756721,0.916409,0.824742,0.247934,0.522124,1.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12,5,0.700162,0.813072,0.890411,0.603448,0.739130,0.934132,0.972632,0.509804,0.443038,0.800000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12,6,0.674366,0.871508,0.000000,0.946609,0.566372,0.833333,0.969697,0.095238,0.222222,0.930233,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12,7,0.497180,0.885339,0.976662,0.879412,0.393822,0.666667,0.962134,0.576671,0.402697,1.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12,8,0.822637,0.607839,0.924774,0.530169,0.685369,0.911392,0.793103,0.190813,0.422662,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12,9,0.762221,0.775061,0.921788,0.779661,0.524823,0.924162,0.000000,0.277778,0.469274,1.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12,10,0.630831,0.818410,0.945055,0.821192,0.672451,0.666667,0.992948,0.278351,0.475524,0.842105,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12,MEAN,0.691208,0.793160,0.815277,0.744218,0.564984,0.866889,0.727081,0.393058,0.412838,0.828113,0,,N/A,N/A,142.95,N/A,N/A,N/A,N/A,N/A,N/A,0
13,1,1.031474,0.694915,0.835754,0.697769,0.239234,0.669291,0.625000,0.282158,0.128000,0.636364,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,2,0.864272,0.828266,0.847305,0.697368,0.545455,0.953656,0.657895,0.074074,0.271605,0.464286,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,3,1.833261,0.427531,0.160784,0.571429,0.463320,0.938931,0.137931,0.265985,0.410923,0.750000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,4,0.936681,0.719229,0.776328,0.348624,0.722222,0.806452,0.567901,0.271605,0.466667,0.320000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,5,1.097635,0.665359,0.556604,0.426966,0.681818,0.935673,0.799020,0.222222,0.422857,0.144578,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,6,1.616220,0.586592,0.000000,0.708408,0.666667,0.857143,0.780142,0.000000,0.074766,0.588235,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,7,0.898055,0.751111,0.896786,0.680539,0.387222,0.097264,0.781818,0.227181,0.283054,0.044444,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,8,1.405248,0.539304,0.596419,0.432532,0.663927,0.709360,0.607843,0.125523,0.432027,0.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,9,1.166204,0.710269,0.766265,0.581818,0.526316,0.925734,0.000000,0.166667,0.429825,1.000000,0,0,0,N/A,0.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A
